Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
In the Fog I	Tim Hecker		Ravedeath, 1972						Ambient	10752352	292	1	1	2	12	2011	5/9/19, 7:24 PM	9/18/11, 12:20 AM	256	44100		Purchased AAC audio file			24	10/2/18, 7:51 PM	2	11/17/15, 10:32 AM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Music/Tim Hecker/Ravedeath, 1972/02 In the Fog I.m4a
Thorns	Marcus Fischer & Simon Scott	Marcus Fischer & Simon Scott	Shape Memory						Ambient	19327918	560	1	1	2	3	2018	5/9/19, 7:24 PM	5/8/19, 9:43 AM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Marcus Fischer & Simon Scott/Shape Memory/02 Thorns.m4p
undir	Ólafur Arnalds	Ólafur Arnalds	re:member						Classical Crossover	14192853	390	1	1	10	12	2018	5/9/19, 7:24 PM	8/29/18, 9:07 AM	256	44100		Apple Music AAC audio file			1	8/30/18, 10:29 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Ólafur Arnalds/re_member/10 undir.m4p
Haven	Katia & Marielle Labèque, Bryce Dessner & David Chalmin	Bryce Dessner	Bryce Dessner: El Chan						Classical	16312844	482	1	1	4	11	2019	5/9/19, 7:24 PM	4/9/19, 6:17 PM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Katia & Marielle Labèque/Bryce Dessner_ El Chan/04 Haven.m4p
Dream 13 (minus even)	Clarice Jensen, Ben Russell, Yuki Numata Resnick & Max Richter	Max Richter	From Sleep	Dream 13 (minus even)					Classical	18043238	532	1	1	4	7	2015	5/9/19, 7:24 PM	9/10/15, 10:19 AM	256	44100		Apple Music AAC audio file			2	2/11/19, 9:41 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Max Richter/From Sleep/04 Dream 13 (minus even).m4p
Réponse Lutoslawski: III. Des Traces	12 Ensemble	Bryce Dessner	Resurrection	Réponse Lutoslawski					Classical	12537712	357	1	1	9	11	2018	5/9/19, 7:25 PM	5/9/19, 7:24 PM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/12 Ensemble/Resurrection/09 Réponse Lutoslawski_ III. Des Traces.m4p
Immersion (Katie Gately Remix)	Tangents		Immersion (Katie Gately Remix) - Single						Electronic	8074266	213	1	1	1	1	2018	5/9/19, 7:25 PM	5/9/19, 7:24 PM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Tangents/Immersion (Katie Gately Remix) - Single/01 Immersion (Katie Gately Remix).m4p
Coastal Path	Ulrich Schnauss & Jonas Munk	Ulrich Schnauss & Jonas Munk	Passage						Electronic	16476632	455	1	1	11	11	2017	12/10/18, 6:05 PM	1/25/17, 2:05 PM	256	44100		Apple Music AAC audio file			4	12/10/18, 8:12 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Ulrich Schnauss & Jonas Munk/Passage/11 Coastal Path.m4p
Sweet Little Lie	Nils Frahm	Nils Frahm	Encores 2 - EP						Ambient	10008225	285	1	1	1	4	2019	5/9/19, 7:24 PM	1/26/19, 6:22 PM	256	44100		Apple Music AAC audio file			6	2/5/19, 9:06 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Encores 2 - EP/01 Sweet Little Lie.m4p
