Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
All Armed	Nils Frahm	Nils Frahm	All Encores						Ambient	25300208	699	1	1	11	12	2019	3/11/21, 4:57 PM	9/20/20, 6:24 AM	256	44100		Apple Music AAC audio file			9	2/16/22, 1:53 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Compilations/All Encores/11 All Armed.m4p
Iambic 9 Poetry	Squarepusher		Ultravisitor						Electronic	14961915	415	1	1	3	15	2004	11/18/21, 3:39 PM	7/20/11, 3:47 PM	256	44100		Purchased AAC audio file			3	2/16/22, 1:54 PM	1	2/16/22, 1:53 PM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Music/Squarepusher/Ultravisitor/03 Iambic 9 Poetry.m4a
Neon Pattern Drum	Jon Hopkins	Jon Hopkins	Singularity						Electronic	12676046	367	1	1	3	9	2018	11/18/21, 3:38 PM	3/3/21, 8:25 AM	256	44100		Apple Music AAC audio file			3	2/16/22, 1:54 PM	1	4/27/21, 4:00 PM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Jon Hopkins/Singularity/03 Neon Pattern Drum.m4p
Amo Bishop Roden	Boards of Canada		In a Beautiful Place Out In the Country - EP						Electronic	13910813	376	1	1	2	4	2000	2/4/21, 4:58 PM	2/3/21, 5:19 PM	256	44100		Apple Music AAC audio file			18	2/16/22, 1:54 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Boards of Canada/In a Beautiful Place Out In the Country - EP/02 Amo Bishop Roden.m4p
Château Rouge	Fennesz		Venice						Electronic	15591129	400	1	1	2	12	2004	2/16/22, 3:06 PM	10/13/21, 10:54 AM	256	44100		Apple Music AAC audio file			2	2/16/22, 1:56 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Fennesz/Venice/02 Château Rouge.m4p
Montreal	Autechre		Amber						Electronic	16136136	435	1	1	2	11	1994	2/16/22, 3:06 PM	10/2/10, 7:44 PM	256	44100		Purchased AAC audio file			7	2/16/22, 1:56 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Music/Autechre/Amber/02 Montreal.m4a
Pulk/Pull (True Love Waits Version)	Radiohead	Colin Greenwood, Ed O'Brien, Jonny Greenwood, Phil Selway & Thom Yorke	KID A MNESIA						Alternative	6888848	166	3	3	6	12	2021	2/16/22, 3:06 PM	11/4/21, 8:14 PM	256	44100		Apple Music AAC audio file			5	2/16/22, 1:59 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Radiohead/KID A MNESIA/3-06 Pulk_Pull (True Love Waits Version).m4p
Daphnis 26	Biosphere		Dropsonde						Electronic	14400771	405	1	1	8	11	2006	11/18/21, 3:38 PM	10/31/20, 6:25 PM	256	44100		Apple Music AAC audio file			1	11/18/21, 4:24 PM	1	2/16/22, 1:53 PM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Biosphere/Dropsonde/08 Daphnis 26.m4p
Equivalent 6	Loscil	Scott Morgan	Equivalents						Ambient	14287834	423	1	1	3	8	2019	2/16/22, 3:06 PM	9/26/20, 5:36 PM	256	44100		Apple Music AAC audio file			10	10/16/21, 10:10 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Loscil/Equivalents/03 Equivalent 6.m4p
