Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Wataridori	Cornelius	Keigo Oyamada	Sensuous						Rock	15591624	416	1	1	5	12	2006	10/22/20, 6:31 PM	10/22/20, 11:34 AM	256	44100		Apple Music AAC audio file			1	10/22/20, 10:02 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Cornelius/Sensuous/05 Wataridori.m4p
Brakhage	Stereolab		Dots and Loops						Alternative	11384585	330	1	1	1	10	1997	10/22/20, 6:31 PM	10/22/20, 6:07 PM	256	44100		Apple Music AAC audio file			1	10/22/20, 10:02 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Stereolab/Dots and Loops/01 Brakhage.m4p
My Only Swerving	El Ten Eleven		El Ten Eleven (15th Anniversary Edition)						Indie Rock	10846550	314	1	1	1	9	2005	10/22/20, 6:31 PM	9/20/20, 11:03 AM	256	44100		Apple Music AAC audio file			1	10/22/20, 10:02 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/El Ten Eleven/El Ten Eleven (15th Anniversary Edition)/01 My Only Swerving.m4p
I Set My Face to the Hillside	Tortoise		TNT						Alternative	12762936	368	1	1	4	12	1998	10/22/20, 6:31 PM	9/23/20, 7:44 AM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Tortoise/TNT/04 I Set My Face to the Hillside.m4p
Glósóli	Sigur Rós	Birgisson, Gunnarsson, Holm & Sveinsson	Takk...						Alternative	14682461	375	1	1	2	11	2005	10/22/20, 6:31 PM	9/23/20, 7:44 AM	256	44100		Apple Music AAC audio file			1	10/22/20, 10:02 AM	1	10/22/20, 9:37 AM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Sigur Rós/Takk.._/02 Glósóli.m4p
A Three-Legged Workhorse	This Will Destroy You	Christopher Royal King & Jeremy Adam Galindo	This Will Destroy You						Rock	20280695	550	1	1	1	7	2007	10/22/20, 6:31 PM	9/23/20, 7:44 AM	256	44100		Apple Music AAC audio file			2	10/22/20, 10:03 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/This Will Destroy You/This Will Destroy You/01 A Three-Legged Workhorse.m4p
si00	Autechre	Robert John Brown & Sean Anthony Booth	SIGN						Electronic	11916893	351	1	1	3	11	2020	10/22/20, 6:31 PM	10/16/20, 6:17 AM	256	44100		Apple Music AAC audio file			4	10/22/20, 10:41 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Autechre/SIGN/03 si00.m4p
Even Today	Helios	Keith Kenniff	Veriditas						Ambient	12400389	364	1	1	5	12	2018	10/22/20, 6:31 PM	9/20/20, 10:27 AM	256	44100		Apple Music AAC audio file			1	10/22/20, 10:04 AM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Helios/Veriditas/05 Even Today.m4p
Millions	Alaskan Tapes	Brady Kendall	Millions						Electronic	15383695	451	1	1	6	7	2019	10/22/20, 6:31 PM	9/20/20, 10:25 AM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Alaskan Tapes/Millions/06 Millions.m4p
