Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Less	Nils Frahm		Felt						Ambient	11529942	333	1	1	2	9	2011	2/11/19, 5:13 PM	9/26/12, 11:24 PM	256	44100		Matched AAC audio file		Amazon.com Song ID: 224556840	13	2/11/19, 8:04 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Music/Nils Frahm/Felt/02 Less.m4a
50 11	Kasper Bjørke	Kasper Bjørke, Claus Norreen, Davide Rossi & Jakob Torp Littauer	Kasper Bjørke Quartet: The Fifty Eleven Project						Electronic	18935443	556	1	1	4	11	2018	11/5/18, 2:09 PM	11/2/18, 7:11 PM	256	44100		Apple Music AAC audio file			8	2/11/19, 8:14 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Kasper Bjørke/Kasper Bjørke Quartet_ The Fifty Eleven Project/04 50 11.m4p
23:52	Ólafur Arnalds & Nils Frahm		Trance Frendz						Alternative	12392459	354	1	1	4	7	2016	2/11/19, 5:15 PM	5/11/16, 10:16 PM	256	44100		Apple Music AAC audio file			3	2/11/19, 8:20 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Ólafur Arnalds & Nils Frahm/Trance Frendz/04 23_52.m4p
Alberto Balsalm	Aphex Twin		...I Care Because You Do						Electronic	10801845	310	1	1	10	12	1995	2/11/19, 5:32 PM	2/11/19, 5:32 PM	256	44100		Apple Music AAC audio file			4	2/11/19, 8:25 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Aphex Twin/_..I Care Because You Do/10 Alberto Balsalm.m4p
Like Herod	Mogwai		Young Team						Alternative	24962980	700	1	2	2	10	1997	2/18/19, 10:45 AM	5/30/17, 6:26 PM	256	44100		Apple Music AAC audio file			4	2/11/19, 8:36 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Mogwai/Young Team/1-02 Like Herod.m4p
Your Refusal	L'Ombre		Letting Go At The Steering Wheel						Ambient	13114083	366			5		2009	2/11/19, 5:32 PM	4/16/09, 12:03 AM	256	44100		AAC audio file		Lbl:Ant-Zen C:act229	4	2/11/19, 8:43 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Music/L'Ombre/Letting Go At The Steering Wheel/05 Your Refusal.m4a
Daytrip	Amon Tobin		Creatures - EP						Electronic	12025101	347	1	1	4	4	1996	2/11/19, 5:15 PM	2/11/19, 5:15 PM	256	44100		Apple Music AAC audio file			4	2/11/19, 8:48 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Amon Tobin/Creatures - EP/04 Daytrip.m4p
Still Life	Oneohtrix Point Never		R Plus Seven						Electronic	10839195	293	1	1	9	10	2013	2/11/19, 5:15 PM	2/11/19, 5:15 PM	256	44100		Apple Music AAC audio file			4	2/11/19, 8:53 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Oneohtrix Point Never/R Plus Seven/09 Still Life.m4p
Information Needed to Create an Entire Body	Caterina Barbieri		Patterns of Consciousness						Electronic	13550461	396	1	2	3	4	2017	2/11/19, 5:15 PM	2/11/19, 5:15 PM	256	44100		Apple Music AAC audio file			3	2/11/19, 9:00 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Caterina Barbieri/Patterns of Consciousness/1-03 Information Needed to Create an Entire Body.m4p
