Name	Artist	Composer	Album	Grouping	Work	Movement Number	Movement Count	Movement Name	Genre	Size	Time	Disc Number	Disc Count	Track Number	Track Count	Year	Date Modified	Date Added	Bit Rate	Sample Rate	Volume Adjustment	Kind	Equalizer	Comments	Plays	Last Played	Skips	Last Skipped	My Rating	Location
Sweet Little Lie	Nils Frahm	Nils Frahm	Encores 2 - EP						Ambient	10008225	285	1	1	1	4	2019	12/17/20, 5:25 PM	12/17/20, 5:23 PM	256	44100		Apple Music AAC audio file			1	12/17/20, 5:25 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Encores 2 - EP/01 Sweet Little Lie.m4p
Snippet	Nils Frahm	Nils Oliver Frahm	Felt						Ambient	9402064	266	1	1	6	9	2011	12/17/20, 5:25 PM	9/20/20, 11:00 AM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Felt/06 Snippet.m4p
Less	Nils Frahm	Nils Oliver Frahm	Felt						Ambient	11595966	333	1	1	2	9	2011	12/17/20, 5:25 PM	12/17/20, 5:19 PM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Felt/02 Less.m4p
My Friend the Forest	Nils Frahm	Nils Oliver Frahm	All Melody						Ambient	10964868	316	1	1	4	12	2018	12/17/20, 5:26 PM	9/23/20, 7:44 AM	256	44100		Apple Music AAC audio file					1	12/17/20, 5:24 PM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/All Melody/04 My Friend the Forest.m4p
Sunson	Nils Frahm	Nils Frahm	Tripping with Nils Frahm						Electronic	22684643	665	1	1	2	8	2020	12/17/20, 5:26 PM	12/4/20, 10:15 PM	256	44100		Apple Music AAC audio file			7	12/14/20, 3:25 PM				Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Tripping with Nils Frahm/02 Sunson.m4p
Said and Done	Nils Frahm	Nils Oliver Frahm	Spaces (Special Edition)						Ambient	19921556	578	1	1	3	13	2013	12/17/20, 5:25 PM	12/17/20, 5:18 PM	256	44100		Apple Music AAC audio file					1	12/17/20, 5:26 PM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Spaces (Special Edition)/03 Said and Done.m4p
Over There, It's Raining	Nils Frahm	Nils Oliver Frahm	The Bells						Ambient	4093547	111	1	1	6	11	2010	12/17/20, 5:25 PM	11/8/20, 6:31 PM	256	44100		Apple Music AAC audio file			2	11/9/20, 3:39 PM	1	12/17/20, 5:26 PM		Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/The Bells/06 Over There, It's Raining.m4p
A Shimmer	Nils Frahm	Nils Frahm	Empty						Electronic	13504526	396	1	1	6	8	2020	12/17/20, 5:25 PM	9/23/20, 7:44 AM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Empty/06 A Shimmer.m4p
All Armed	Nils Frahm	Nils Frahm	Encores 3 - EP						Electronic	25300208	699	1	1	2	3	2019	12/17/20, 5:26 PM	9/20/20, 10:25 AM	256	44100		Apple Music AAC audio file								Macintosh HD/Users/aschuman/Music/iTunes/iTunes Media/Apple Music/Nils Frahm/Encores 3 - EP/02 All Armed.m4p
